municip_code_ibge,year,lon,lat,population,urban10,water_network,total_collected,level18_num,dengue_year,DIR,outbreak
3301876,2017,-42.2180057485198,-22.8287296874252,26936,100,80.95,98.73,3,4,14.8500148500149,0
3301876,2018,-42.2180057485198,-22.8287296874252,27762,100,80.95,98.73,3,1,3.60204596210648,0
3301876,2019,-42.2180057485198,-22.8287296874252,28310,100,80.95,98.73,3,52,183.680678205581,0
3301876,2020,-42.2180057485198,-22.8287296874252,28837,100,80.95,98.73,3,35,121.371848666644,0
3301900,2001,-42.8546138557642,-22.7497517649924,192649,98.81,26.39,92.79,1,946,491.048487145015,1
3301900,2002,-42.8546138557642,-22.7497517649924,197016,98.81,26.39,92.79,1,6188,3140.86165590612,1
3301900,2003,-42.8546138557642,-22.7497517649924,201443,98.81,26.39,92.79,1,132,65.5272210997652,0
3301900,2004,-42.8546138557642,-22.7497517649924,210735,98.81,26.39,92.79,1,13,6.16888509265191,0
3301900,2005,-42.8546138557642,-22.7497517649924,215877,98.81,26.39,92.79,1,65,30.1097384158572,0
3301900,2006,-42.8546138557642,-22.7497517649924,220981,98.81,26.39,92.79,1,510,230.789072363687,0
3301900,2007,-42.8546138557642,-22.7497517649924,215792,98.81,26.39,92.79,1,1195,553.774004597019,1
3301900,2008,-42.8546138557642,-22.7497517649924,225309,98.81,26.39,92.79,1,3101,1376.33205952714,1
3301900,2009,-42.8546138557642,-22.7497517649924,228996,98.81,26.39,92.79,1,769,335.813726003948,1
3301900,2010,-42.8546138557642,-22.7497517649924,218090,98.81,26.39,92.79,1,2139,980.787748177358,1
3301900,2011,-42.8546138557642,-22.7497517649924,220352,98.81,26.39,92.79,1,4874,2211.91548068545,1
3301900,2012,-42.8546138557642,-22.7497517649924,222618,98.81,26.39,92.79,1,4305,1933.80589170687,1
3301900,2013,-42.8546138557642,-22.7497517649924,225263,98.81,26.39,92.79,1,5899,2618.71678882018,1
3301900,2014,-42.8546138557642,-22.7497517649924,227168,98.81,26.39,92.79,1,385,169.478095506409,0
3301900,2015,-42.8546138557642,-22.7497517649924,229007,98.81,26.39,92.79,1,755,329.684245459746,1
3301900,2016,-42.8546138557642,-22.7497517649924,230786,98.81,26.39,92.79,1,830,359.640532787951,1
3301900,2017,-42.8546138557642,-22.7497517649924,232394,98.81,26.39,92.79,1,652,280.558017848998,0
3301900,2018,-42.8546138557642,-22.7497517649924,238695,98.81,26.39,92.79,1,2754,1153.77364419028,1
3301900,2019,-42.8546138557642,-22.7497517649924,240592,98.81,26.39,92.79,1,763,317.134401808872,1
3301900,2020,-42.8546138557642,-22.7497517649924,242543,98.81,26.39,92.79,1,268,110.495870835275,0
3302007,2001,-43.8169815915729,-22.8440256078063,84231,95.53,80.84,97.25,1,950,1127.85079127637,1
3302007,2002,-43.8169815915729,-22.8440256078063,85918,95.53,80.84,97.25,1,1461,1700.45857678251,1
3302007,2003,-43.8169815915729,-22.8440256078063,87736,95.53,80.84,97.25,1,25,28.4945746329899,0
3302007,2004,-43.8169815915729,-22.8440256078063,91551,95.53,80.84,97.25,1,2,2.18457471791679,0
3302007,2005,-43.8169815915729,-22.8440256078063,93662,95.53,80.84,97.25,1,5,5.33834425914458,0
3302007,2006,-43.8169815915729,-22.8440256078063,95757,95.53,80.84,97.25,1,54,56.3927441335882,0
3302007,2007,-43.8169815915729,-22.8440256078063,95356,95.53,80.84,97.25,1,203,212.886446579135,0
3302007,2008,-43.8169815915729,-22.8440256078063,103515,95.53,80.84,97.25,1,671,648.215234507076,1
3302007,2009,-43.8169815915729,-22.8440256078063,105633,95.53,80.84,97.25,1,32,30.2935635644164,0
3302007,2010,-43.8169815915729,-22.8440256078063,109163,95.53,80.84,97.25,1,236,216.190467466083,0
3302007,2011,-43.8169815915729,-22.8440256078063,111171,95.53,80.84,97.25,1,396,356.208003885906,1
3302007,2012,-43.8169815915729,-22.8440256078063,113182,95.53,80.84,97.25,1,135,119.27691682423,0
3302007,2013,-43.8169815915729,-22.8440256078063,115542,95.53,80.84,97.25,1,418,361.77320801094,1
3302007,2014,-43.8169815915729,-22.8440256078063,117374,95.53,80.84,97.25,1,13,11.0757067152862,0
3302007,2015,-43.8169815915729,-22.8440256078063,119143,95.53,80.84,97.25,1,255,214.028520349496,0
3302007,2016,-43.8169815915729,-22.8440256078063,120855,95.53,80.84,97.25,1,56,46.3365189690125,0
3302007,2017,-43.8169815915729,-22.8440256078063,122369,95.53,80.84,97.25,1,9,7.35480391275568,0
3302007,2018,-43.8169815915729,-22.8440256078063,125913,95.53,80.84,97.25,1,18,14.295585046818,0
3302007,2019,-43.8169815915729,-22.8440256078063,133019,95.53,80.84,97.25,1,91,68.4112795916373,0
3302007,2020,-43.8169815915729,-22.8440256078063,134819,95.53,80.84,97.25,1,5,3.7086760768141,0
3302056,2001,-41.6535206055731,-21.4241054542686,12593,72.83,82.85,83.79,5,13,103.231954260303,0
3302056,2002,-41.6535206055731,-21.4241054542686,12591,72.83,82.85,83.79,5,158,1254.86458581527,1
3302056,2003,-41.6535206055731,-21.4241054542686,12577,72.83,82.85,83.79,5,46,365.746998489306,1
3302056,2004,-41.6535206055731,-21.4241054542686,12548,72.83,82.85,83.79,5,1,7.96939751354798,0
3302056,2005,-41.6535206055731,-21.4241054542686,12531,72.83,82.85,83.79,5,0,0,0
3302056,2006,-41.6535206055731,-21.4241054542686,12515,72.83,82.85,83.79,5,0,0,0
3302056,2007,-41.6535206055731,-21.4241054542686,13645,72.83,82.85,83.79,5,92,674.239648222792,1
3302056,2008,-41.6535206055731,-21.4241054542686,14496,72.83,82.85,83.79,5,64,441.501103752759,1
3302056,2009,-41.6535206055731,-21.4241054542686,14676,72.83,82.85,83.79,5,3,20.4415372035977,0
3302056,2010,-41.6535206055731,-21.4241054542686,14027,72.83,82.85,83.79,5,129,919.654951165609,1
3302056,2011,-41.6535206055731,-21.4241054542686,14174,72.83,82.85,83.79,5,116,818.399887117257,1
3302056,2012,-41.6535206055731,-21.4241054542686,14281,72.83,82.85,83.79,5,148,1036.34199285764,1
3302056,2013,-41.6535206055731,-21.4241054542686,14405,72.83,82.85,83.79,5,213,1478.6532454009,1
3302056,2014,-41.6535206055731,-21.4241054542686,14489,72.83,82.85,83.79,5,18,124.232176133619,0
3302056,2015,-41.6535206055731,-21.4241054542686,14569,72.83,82.85,83.79,5,60,411.833344773149,1
3302056,2016,-41.6535206055731,-21.4241054542686,14647,72.83,82.85,83.79,5,291,1986.75496688742,1
3302056,2017,-41.6535206055731,-21.4241054542686,14723,72.83,82.85,83.79,5,8,54.336752020648,0
3302056,2018,-41.6535206055731,-21.4241054542686,15113,72.83,82.85,83.79,5,32,211.738238602528,0
3302056,2019,-41.6535206055731,-21.4241054542686,15207,72.83,82.85,83.79,5,19,124.942460708884,0
3302056,2020,-41.6535206055731,-21.4241054542686,15299,72.83,82.85,83.79,5,23,150.336623308713,0
3302106,2001,-42.08249573919,-21.7270985097555,23007,75.59,78.6,80.64,4,176,764.984569913505,1
3302106,2002,-42.08249573919,-21.7270985097555,23018,75.59,78.6,80.64,4,226,981.840298896516,1
3302106,2003,-42.08249573919,-21.7270985097555,23025,75.59,78.6,80.64,4,0,0,0
3302106,2004,-42.08249573919,-21.7270985097555,23039,75.59,78.6,80.64,4,0,0,0
3302106,2005,-42.08249573919,-21.7270985097555,23047,75.59,78.6,80.64,4,0,0,0
3302106,2006,-42.08249573919,-21.7270985097555,23055,75.59,78.6,80.64,4,9,39.0370852309694,0
3302106,2007,-42.08249573919,-21.7270985097555,22069,75.59,78.6,80.64,4,160,724.99886718927,1
3302106,2008,-42.08249573919,-21.7270985097555,22522,75.59,78.6,80.64,4,8,35.5208240831187,0
3302106,2009,-42.08249573919,-21.7270985097555,22452,75.59,78.6,80.64,4,0,0,0
3302106,2010,-42.08249573919,-21.7270985097555,22902,75.59,78.6,80.64,4,41,179.023666055366,0
3302106,2011,-42.08249573919,-21.7270985097555,22892,75.59,78.6,80.64,4,106,463.043858116373,1
3302106,2012,-42.08249573919,-21.7270985097555,22884,75.59,78.6,80.64,4,26,113.616500611781,0
3302106,2013,-42.08249573919,-21.7270985097555,22870,75.59,78.6,80.64,4,219,957.586357673808,1
3302106,2014,-42.08249573919,-21.7270985097555,22824,75.59,78.6,80.64,4,12,52.5762355415352,0
3302106,2015,-42.08249573919,-21.7270985097555,22779,75.59,78.6,80.64,4,26,114.140216866412,0
3302106,2016,-42.08249573919,-21.7270985097555,22736,75.59,78.6,80.64,4,74,325.475017593244,1
3302106,2017,-42.08249573919,-21.7270985097555,22694,75.59,78.6,80.64,4,3,13.2193531329867,0
3302106,2018,-42.08249573919,-21.7270985097555,23247,75.59,78.6,80.64,4,56,240.891297801867,0
3302106,2019,-42.08249573919,-21.7270985097555,23234,75.59,78.6,80.64,4,7,30.1282603081691,0
3302106,2020,-42.08249573919,-21.7270985097555,23222,75.59,78.6,80.64,4,6,25.8375678236155,0
3302205,2001,-41.8950082021242,-21.2245861681062,87754,92.29,89.1,93.07,3,1175,1338.970303348,1
3302205,2002,-41.8950082021242,-21.2245861681062,88555,92.29,89.1,93.07,3,724,817.57100107278,1
3302205,2003,-41.8950082021242,-21.2245861681062,89406,92.29,89.1,93.07,3,69,77.1760284544661,0
3302205,2004,-41.8950082021242,-21.2245861681062,91194,92.29,89.1,93.07,3,14,15.3518871855605,0
3302205,2005,-41.8950082021242,-21.2245861681062,92183,92.29,89.1,93.07,3,14,15.1871820183765,0
3302205,2006,-41.8950082021242,-21.2245861681062,93165,92.29,89.1,93.07,3,111,119.1434551602,0
3302205,2007,-41.8950082021242,-21.2245861681062,92852,92.29,89.1,93.07,3,1694,1824.40873648387,1
3302205,2008,-41.8950082021242,-21.2245861681062,98347,92.29,89.1,93.07,3,123,125.067363518969,0
3302205,2009,-41.8950082021242,-21.2245861681062,99454,92.29,89.1,93.07,3,26,26.1427393568886,0
3302205,2010,-41.8950082021242,-21.2245861681062,95876,92.29,89.1,93.07,3,1323,1379.90738036631,1
3302205,2011,-41.8950082021242,-21.2245861681062,96542,92.29,89.1,93.07,3,827,856.621988357399,1
3302205,2012,-41.8950082021242,-21.2245861681062,97219,92.29,89.1,93.07,3,369,379.555436694473,1
3302205,2013,-41.8950082021242,-21.2245861681062,98004,92.29,89.1,93.07,3,6649,6784.41696257296,1
3302205,2014,-41.8950082021242,-21.2245861681062,98521,92.29,89.1,93.07,3,247,250.707970889455,0
3302205,2015,-41.8950082021242,-21.2245861681062,99021,92.29,89.1,93.07,3,2812,2839.80165823411,1
3302205,2016,-41.8950082021242,-21.2245861681062,99504,92.29,89.1,93.07,3,4006,4025.96880527416,1
3302205,2017,-41.8950082021242,-21.2245861681062,99997,92.29,89.1,93.07,3,212,212.006360190806,0
3302205,2018,-41.8950082021242,-21.2245861681062,102626,92.29,89.1,93.07,3,305,297.195642429794,0
3302205,2019,-41.8950082021242,-21.2245861681062,103224,92.29,89.1,93.07,3,247,239.285437495156,0
3302205,2020,-41.8950082021242,-21.2245861681062,103800,92.29,89.1,93.07,3,55,52.9865125240848,0
3302254,2001,-44.5883454010998,-22.4418037871909,25792,96.73,91.98,97.7,3,8,31.0173697270472,0
3302254,2002,-44.5883454010998,-22.4418037871909,26562,96.73,91.98,97.7,3,62,233.416158421806,0
3302254,2003,-44.5883454010998,-22.4418037871909,27409,96.73,91.98,97.7,3,3,10.945309934693,0
3302254,2004,-44.5883454010998,-22.4418037871909,29185,96.73,91.98,97.7,3,0,0,0
3302254,2005,-44.5883454010998,-22.4418037871909,30168,96.73,91.98,97.7,3,0,0,0
3302254,2006,-44.5883454010998,-22.4418037871909,31144,96.73,91.98,97.7,3,0,0,0
3302254,2007,-44.5883454010998,-22.4418037871909,31185,96.73,91.98,97.7,3,93,298.220298220298,0
3302254,2008,-44.5883454010998,-22.4418037871909,34595,96.73,91.98,97.7,3,142,410.463939875705,1
3302254,2009,-44.5883454010998,-22.4418037871909,35577,96.73,91.98,97.7,3,6,16.864828400371,0
3302254,2010,-44.5883454010998,-22.4418037871909,28852,96.73,91.98,97.7,3,4,13.8638569249965,0
3302254,2011,-44.5883454010998,-22.4418037871909,29094,96.73,91.98,97.7,3,189,649.618478036709,1
3302254,2012,-44.5883454010998,-22.4418037871909,29394,96.73,91.98,97.7,3,47,159.89657753283,0
3302254,2013,-44.5883454010998,-22.4418037871909,29744,96.73,91.98,97.7,3,153,514.389456697149,1
3302254,2014,-44.5883454010998,-22.4418037871909,29996,96.73,91.98,97.7,3,94,313.375116682224,1
3302254,2015,-44.5883454010998,-22.4418037871909,30240,96.73,91.98,97.7,3,1660,5489.41798941799,1
3302254,2016,-44.5883454010998,-22.4418037871909,30475,96.73,91.98,97.7,3,393,1289.5816242822,1
3302254,2017,-44.5883454010998,-22.4418037871909,30703,96.73,91.98,97.7,3,41,133.537439338175,0
3302254,2018,-44.5883454010998,-22.4418037871909,31537,96.73,91.98,97.7,3,6,19.0252719028443,0
3302254,2019,-44.5883454010998,-22.4418037871909,31805,96.73,91.98,97.7,3,54,169.784625058953,0
3302254,2020,-44.5883454010998,-22.4418037871909,32064,96.73,91.98,97.7,3,26,81.0878243512974,0
3302270,2001,-43.6057943857592,-22.6619369188007,85294,100,83.24,85.09,1,607,711.656154008488,1
3302270,2002,-43.6057943857592,-22.6619369188007,86959,100,83.24,85.09,1,521,599.132924711646,1
3302270,2003,-43.6057943857592,-22.6619369188007,88668,100,83.24,85.09,1,7,7.89461812604322,0
3302270,2004,-43.6057943857592,-22.6619369188007,92254,100,83.24,85.09,1,1,1.08396383896633,0
3302270,2005,-43.6057943857592,-22.6619369188007,94239,100,83.24,85.09,1,0,0,0
3302270,2006,-43.6057943857592,-22.6619369188007,96209,100,83.24,85.09,1,20,20.7880759596296,0
3302270,2007,-43.6057943857592,-22.6619369188007,93197,100,83.24,85.09,1,11,11.8029550307413,0
3302270,2008,-43.6057943857592,-22.6619369188007,100055,100,83.24,85.09,1,807,806.556393983309,1
3302270,2009,-43.6057943857592,-22.6619369188007,101690,100,83.24,85.09,1,13,12.7839512243092,0
3302270,2010,-43.6057943857592,-22.6619369188007,95391,100,83.24,85.09,1,4,4.19326770869369,0
3302270,2011,-43.6057943857592,-22.6619369188007,96430,100,83.24,85.09,1,291,301.773307062118,1
3302270,2012,-43.6057943857592,-22.6619369188007,97337,100,83.24,85.09,1,73,74.9971747639644,0
3302270,2013,-43.6057943857592,-22.6619369188007,98393,100,83.24,85.09,1,88,89.4372567154167,0
3302270,2014,-43.6057943857592,-22.6619369188007,99141,100,83.24,85.09,1,16,16.1386308389062,0
3302270,2015,-43.6057943857592,-22.6619369188007,99863,100,83.24,85.09,1,79,79.1083784785156,0
3302270,2016,-43.6057943857592,-22.6619369188007,100562,100,83.24,85.09,1,84,83.5305582625644,0
3302270,2017,-43.6057943857592,-22.6619369188007,101237,100,83.24,85.09,1,4,3.9511245888361,0
3302270,2018,-43.6057943857592,-22.6619369188007,103960,100,83.24,85.09,1,2,1.92381685263563,0
3302270,2019,-43.6057943857592,-22.6619369188007,104768,100,83.24,85.09,1,137,130.765119120342,0
3302270,2020,-43.6057943857592,-22.6619369188007,105548,100,83.24,85.09,1,3,2.84230871262364,0
3302304,2001,-42.1363457421926,-21.2507205351147,7950,75.55,75.97,79.86,5,28,352.201257861635,1
3302304,2002,-42.1363457421926,-21.2507205351147,8003,75.55,75.97,79.86,5,62,774.709483943521,1
3302304,2003,-42.1363457421926,-21.2507205351147,8046,75.55,75.97,79.86,5,0,0,0
3302304,2004,-42.1363457421926,-21.2507205351147,8137,75.55,75.97,79.86,5,0,0,0
3302304,2005,-42.1363457421926,-21.2507205351147,8188,75.55,75.97,79.86,5,0,0,0
3302304,2006,-42.1363457421926,-21.2507205351147,8238,75.55,75.97,79.86,5,0,0,0
3302304,2007,-42.1363457421926,-21.2507205351147,7769,75.55,75.97,79.86,5,33,424.765092032437,1
3302304,2008,-42.1363457421926,-21.2507205351147,7996,75.55,75.97,79.86,5,15,187.593796898449,0
3302304,2009,-42.1363457421926,-21.2507205351147,7997,75.55,75.97,79.86,5,0,0,0
3302304,2010,-42.1363457421926,-21.2507205351147,7491,75.55,75.97,79.86,5,37,493.926044586838,1
3302304,2011,-42.1363457421926,-21.2507205351147,7455,75.55,75.97,79.86,5,1,13.4138162307176,0
3302304,2012,-42.1363457421926,-21.2507205351147,7424,75.55,75.97,79.86,5,4,53.8793103448276,0
3302304,2013,-42.1363457421926,-21.2507205351147,7385,75.55,75.97,79.86,5,95,1286.3913337847,1
3302304,2014,-42.1363457421926,-21.2507205351147,7341,75.55,75.97,79.86,5,1,13.6221223266585,0
3302304,2015,-42.1363457421926,-21.2507205351147,7298,75.55,75.97,79.86,5,99,1356.53603727049,1
3302304,2016,-42.1363457421926,-21.2507205351147,7257,75.55,75.97,79.86,5,59,813.008130081301,1
3302304,2017,-42.1363457421926,-21.2507205351147,7217,75.55,75.97,79.86,5,0,0,0
3302304,2018,-42.1363457421926,-21.2507205351147,7386,75.55,75.97,79.86,5,2,27.0782561603033,0
3302304,2019,-42.1363457421926,-21.2507205351147,7355,75.55,75.97,79.86,5,5,67.9809653297077,0
3302304,2020,-42.1363457421926,-21.2507205351147,7326,75.55,75.97,79.86,5,0,0,0
3302403,2001,-41.9772944618885,-22.2957753026483,136145,98.15,77.97,97.92,2,275,201.990524808109,0
3302403,2002,-41.9772944618885,-22.2957753026483,140466,98.15,77.97,97.92,2,880,626.486124756169,1
3302403,2003,-41.9772944618885,-22.2957753026483,144207,98.15,77.97,97.92,2,417,289.167654829516,0
3302403,2004,-41.9772944618885,-22.2957753026483,152063,98.15,77.97,97.92,2,31,20.3862872625162,0
3302403,2005,-41.9772944618885,-22.2957753026483,156410,98.15,77.97,97.92,2,7,4.47541717281504,0
3302403,2006,-41.9772944618885,-22.2957753026483,160725,98.15,77.97,97.92,2,311,193.498211230362,0
3302403,2007,-41.9772944618885,-22.2957753026483,169513,98.15,77.97,97.92,2,1558,919.103549580268,1
3302403,2008,-41.9772944618885,-22.2957753026483,188787,98.15,77.97,97.92,2,541,286.566341962106,0
3302403,2009,-41.9772944618885,-22.2957753026483,194413,98.15,77.97,97.92,2,702,361.086964349092,1
3302403,2010,-41.9772944618885,-22.2957753026483,206748,98.15,77.97,97.92,2,1382,668.446611333604,1
3302403,2011,-41.9772944618885,-22.2957753026483,212433,98.15,77.97,97.92,2,591,278.205363573456,0
3302403,2012,-41.9772944618885,-22.2957753026483,217951,98.15,77.97,97.92,2,402,184.445127574547,0
3302403,2013,-41.9772944618885,-22.2957753026483,224442,98.15,77.97,97.92,2,4167,1856.60437885957,1
3302403,2014,-41.9772944618885,-22.2957753026483,229624,98.15,77.97,97.92,2,55,23.9522001184545,0
3302403,2015,-41.9772944618885,-22.2957753026483,234628,98.15,77.97,97.92,2,896,381.881105409414,1
3302403,2016,-41.9772944618885,-22.2957753026483,239471,98.15,77.97,97.92,2,1372,572.929498770206,1
3302403,2017,-41.9772944618885,-22.2957753026483,244139,98.15,77.97,97.92,2,56,22.9377526736818,0
3302403,2018,-41.9772944618885,-22.2957753026483,251631,98.15,77.97,97.92,2,47,18.6781437899146,0
3302403,2019,-41.9772944618885,-22.2957753026483,256672,98.15,77.97,97.92,2,205,79.8684702655529,0
3302403,2020,-41.9772944618885,-22.2957753026483,261501,98.15,77.97,97.92,2,45,17.208347195613,0
3302452,2001,-42.2736804992326,-22.0242570522608,4798,87.16,92.06,95.56,5,0,0,0
3302452,2002,-42.2736804992326,-22.0242570522608,4749,87.16,92.06,95.56,5,0,0,0
3302452,2003,-42.2736804992326,-22.0242570522608,4685,87.16,92.06,95.56,5,0,0,0
3302452,2004,-42.2736804992326,-22.0242570522608,4552,87.16,92.06,95.56,5,0,0,0
3302452,2005,-42.2736804992326,-22.0242570522608,4478,87.16,92.06,95.56,5,0,0,0
3302452,2006,-42.2736804992326,-22.0242570522608,4405,87.16,92.06,95.56,5,0,0,0
3302452,2007,-42.2736804992326,-22.0242570522608,5246,87.16,92.06,95.56,5,74,1410.59855127716,1
3302452,2008,-42.2736804992326,-22.0242570522608,5561,87.16,92.06,95.56,5,75,1348.67829527063,1
3302452,2009,-42.2736804992326,-22.0242570522608,5626,87.16,92.06,95.56,5,1,17.7746178457163,0
3302452,2010,-42.2736804992326,-22.0242570522608,5269,87.16,92.06,95.56,5,41,778.136268741697,1
3302452,2011,-42.2736804992326,-22.0242570522608,5299,87.16,92.06,95.56,5,233,4397.056048311,1
3302452,2012,-42.2736804992326,-22.0242570522608,5327,87.16,92.06,95.56,5,2,37.5445841937301,0
3302452,2013,-42.2736804992326,-22.0242570522608,5360,87.16,92.06,95.56,5,548,10223.8805970149,1
3302452,2014,-42.2736804992326,-22.0242570522608,5380,87.16,92.06,95.56,5,0,0,0
3302452,2015,-42.2736804992326,-22.0242570522608,5398,87.16,92.06,95.56,5,15,277.880696554279,0
3302452,2016,-42.2736804992326,-22.0242570522608,5417,87.16,92.06,95.56,5,166,3064.42680450434,1
3302452,2017,-42.2736804992326,-22.0242570522608,5434,87.16,92.06,95.56,5,1,18.4026499815974,0
3302452,2018,-42.2736804992326,-22.0242570522608,5574,87.16,92.06,95.56,5,0,0,0
3302452,2019,-42.2736804992326,-22.0242570522608,5599,87.16,92.06,95.56,5,1,17.860332202179,0
3302452,2020,-42.2736804992326,-22.0242570522608,5623,87.16,92.06,95.56,5,0,0,0
3302502,2001,-43.1131052129906,-22.6136594884064,210861,94.68,39.47,95.68,1,530,251.350415676678,0
3302502,2002,-43.1131052129906,-22.6136594884064,214703,94.68,39.47,95.68,1,7331,3414.48419444535,1
3302502,2003,-43.1131052129906,-22.6136594884064,218821,94.68,39.47,95.68,1,173,79.0600536511578,0
3302502,2004,-43.1131052129906,-22.6136594884064,227467,94.68,39.47,95.68,1,17,7.47361155684121,0
3302502,2005,-43.1131052129906,-22.6136594884064,232251,94.68,39.47,95.68,1,2,0.861137304037442,0
3302502,2006,-43.1131052129906,-22.6136594884064,237000,94.68,39.47,95.68,1,99,41.7721518987342,0
3302502,2007,-43.1131052129906,-22.6136594884064,232171,94.68,39.47,95.68,1,1261,543.134155428542,1
3302502,2008,-43.1131052129906,-22.6136594884064,240940,94.68,39.47,95.68,1,2887,1198.22362413879,1
3302502,2009,-43.1131052129906,-22.6136594884064,244334,94.68,39.47,95.68,1,55,22.5101705043097,0
3302502,2010,-43.1131052129906,-22.6136594884064,228150,94.68,39.47,95.68,1,662,290.159982467675,0
3302502,2011,-43.1131052129906,-22.6136594884064,228972,94.68,39.47,95.68,1,1516,662.089687822092,1
3302502,2012,-43.1131052129906,-22.6136594884064,230568,94.68,39.47,95.68,1,186,80.6703445404393,0
3302502,2013,-43.1131052129906,-22.6136594884064,232419,94.68,39.47,95.68,1,361,155.322929708845,0
3302502,2014,-43.1131052129906,-22.6136594884064,233634,94.68,39.47,95.68,1,19,8.13237799292911,0
3302502,2015,-43.1131052129906,-22.6136594884064,234809,94.68,39.47,95.68,1,59,25.1268051906017,0
3302502,2016,-43.1131052129906,-22.6136594884064,236319,94.68,39.47,95.68,1,220,93.0945036158752,0
3302502,2017,-43.1131052129906,-22.6136594884064,237420,94.68,39.47,95.68,1,25,10.5298626905905,0
3302502,2018,-43.1131052129906,-22.6136594884064,243657,94.68,39.47,95.68,1,48,19.6998239328236,0
3302502,2019,-43.1131052129906,-22.6136594884064,245071,94.68,39.47,95.68,1,126,51.4136719562902,0
3302502,2020,-43.1131052129906,-22.6136594884064,246433,94.68,39.47,95.68,1,17,6.89842675291053,0
3302601,2001,-44.1206008607333,-22.9437846181791,25705,88.08,55.61,97.74,1,89,346.236140828633,1
3302601,2002,-44.1206008607333,-22.9437846181791,26369,88.08,55.61,97.74,1,105,398.194850013273,1
3302601,2003,-44.1206008607333,-22.9437846181791,27050,88.08,55.61,97.74,1,0,0,0
3302601,2004,-44.1206008607333,-22.9437846181791,28480,88.08,55.61,97.74,1,0,0,0
3302601,2005,-44.1206008607333,-22.9437846181791,29272,88.08,55.61,97.74,1,2,6.83246788740093,0
3302601,2006,-44.1206008607333,-22.9437846181791,30057,88.08,55.61,97.74,1,34,113.118408357454,0
3302601,2007,-44.1206008607333,-22.9437846181791,29253,88.08,55.61,97.74,1,43,146.993470755136,0
3302601,2008,-44.1206008607333,-22.9437846181791,31848,88.08,55.61,97.74,1,383,1202.58728962572,1
3302601,2009,-44.1206008607333,-22.9437846181791,32533,88.08,55.61,97.74,1,1,3.07380198567608,0
3302601,2010,-44.1206008607333,-22.9437846181791,36311,88.08,55.61,97.74,1,47,129.437360579439,0
3302601,2011,-44.1206008607333,-22.9437846181791,37343,88.08,55.61,97.74,1,593,1587.98168331414,1
3302601,2012,-44.1206008607333,-22.9437846181791,38201,88.08,55.61,97.74,1,120,314.127902410932,1
3302601,2013,-44.1206008607333,-22.9437846181791,39210,88.08,55.61,97.74,1,414,1055.85309869931,1
3302601,2014,-44.1206008607333,-22.9437846181791,40008,88.08,55.61,97.74,1,14,34.9930013997201,0
3302601,2015,-44.1206008607333,-22.9437846181791,40779,88.08,55.61,97.74,1,176,431.594693347066,1
3302601,2016,-44.1206008607333,-22.9437846181791,41557,88.08,55.61,97.74,1,43,103.472339196766,0
3302601,2017,-44.1206008607333,-22.9437846181791,42415,88.08,55.61,97.74,1,7,16.5035954261464,0
3302601,2018,-44.1206008607333,-22.9437846181791,43689,88.08,55.61,97.74,1,4,9.15562269678867,0
3302601,2019,-44.1206008607333,-22.9437846181791,44468,88.08,55.61,97.74,1,52,116.938022847891,0
3302601,2020,-44.1206008607333,-22.9437846181791,45220,88.08,55.61,97.74,1,12,26.5369305616984,0
3302700,2001,-42.8169416837645,-22.9154633811285,80241,98.45,19.11,92.98,1,69,85.9909522563278,0
3302700,2002,-42.8169416837645,-22.9154633811285,83090,98.45,19.11,92.98,1,373,448.910819593212,1
3302700,2003,-42.8169416837645,-22.9154633811285,86038,98.45,19.11,92.98,1,24,27.8946512006323,0
3302700,2004,-42.8169416837645,-22.9154633811285,92227,98.45,19.11,92.98,1,8,8.67424940635606,0
3302700,2005,-42.8169416837645,-22.9154633811285,95653,98.45,19.11,92.98,1,3,3.13633654982071,0
3302700,2006,-42.8169416837645,-22.9154633811285,99052,98.45,19.11,92.98,1,50,50.478536526269,0
3302700,2007,-42.8169416837645,-22.9154633811285,105294,98.45,19.11,92.98,1,496,471.0619788402,1
3302700,2008,-42.8169416837645,-22.9154633811285,119231,98.45,19.11,92.98,1,1851,1552.44860816398,1
3302700,2009,-42.8169416837645,-22.9154633811285,123492,98.45,19.11,92.98,1,22,17.8149191850484,0
3302700,2010,-42.8169416837645,-22.9154633811285,127519,98.45,19.11,92.98,1,109,85.4774582611219,0
3302700,2011,-42.8169416837645,-22.9154633811285,131355,98.45,19.11,92.98,1,2071,1576.64344714704,1
3302700,2012,-42.8169416837645,-22.9154633811285,135121,98.45,19.11,92.98,1,507,375.219247933334,1
3302700,2013,-42.8169416837645,-22.9154633811285,139552,98.45,19.11,92.98,1,1744,1249.71336849346,1
3302700,2014,-42.8169416837645,-22.9154633811285,143111,98.45,19.11,92.98,1,79,55.2019062126601,0
3302700,2015,-42.8169416837645,-22.9154633811285,146549,98.45,19.11,92.98,1,117,79.8367781424643,0
3302700,2016,-42.8169416837645,-22.9154633811285,149876,98.45,19.11,92.98,1,112,74.7284421788679,0
3302700,2017,-42.8169416837645,-22.9154633811285,153008,98.45,19.11,92.98,1,172,112.412422879849,0
3302700,2018,-42.8169416837645,-22.9154633811285,157789,98.45,19.11,92.98,1,492,311.808807965067,1
3302700,2019,-42.8169416837645,-22.9154633811285,161207,98.45,19.11,92.98,1,82,50.8662775189663,0
3302700,2020,-42.8169416837645,-22.9154633811285,164504,98.45,19.11,92.98,1,53,32.218061566892,0
